timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-03-30,13.59500000,14.58050000,13.03850000,14.21030000,21323972.74000000,1648684799999,297289230.90396200,426612,10446439.76000000,145779284.51140000,0
2022-03-31,14.21020000,14.39880000,12.50000000,12.70250000,17286226.74000000,1648771199999,231458614.86207500,351264,8162849.83000000,109356711.30628500,0
2022-04-01,12.70400000,13.60000000,12.23640000,12.81850000,12975716.19000000,1648857599999,167148629.29798800,279882,6576178.21000000,84804156.44549600,0
2022-04-02,12.82370000,13.81690000,12.35530000,12.42380000,14458733.18000000,1648943999999,189390551.58137100,342297,7302805.74000000,95711133.71582900,0
2022-04-03,12.42210000,12.92300000,11.86210000,12.38240000,10132758.77000000,1649030399999,125983129.87518400,256584,5001481.21000000,62262364.76978000,0
2022-04-04,12.38740000,12.42200000,11.13570000,11.93250000,9277266.58000000,1649116799999,109986866.79567000,232091,4506186.68000000,53519954.28049100,0
2022-04-05,11.93170000,12.79530000,11.51010000,11.62990000,12152740.59000000,1649203199999,148314399.99593700,298996,5838353.31000000,71321101.73836100,0
2022-04-06,11.62980000,12.03800000,10.51500000,10.65970000,15209336.26000000,1649289599999,170910267.89396600,350556,7037642.61000000,79198011.09448200,0
2022-04-07,10.66020000,11.29900000,10.62250000,11.17570000,8712817.38000000,1649375999999,96108060.72187100,215686,4444171.35000000,49048476.38419700,0
2022-04-08,11.17480000,11.61310000,10.66610000,10.77970000,8823281.11000000,1649462399999,98846600.29819900,217445,4451443.49000000,49900068.89010500,0
2022-04-09,10.77870000,11.04980000,10.60000000,10.97570000,4152046.25000000,1649548799999,45026805.79794600,168510,2085975.24000000,22633506.22098600,0
2022-04-10,10.97580000,12.40000000,10.83000000,12.07110000,15555338.06000000,1649635199999,183761954.91018500,373000,7966175.17000000,94042749.84466300,0
2022-04-11,12.07380000,12.22320000,10.66120000,10.94040000,21586866.39000000,1649721599999,241909871.62094000,464699,10595934.36000000,118741989.15649200,0
2022-04-12,10.94640000,12.11000000,10.70000000,11.59020000,15868878.55000000,1649807999999,182228783.34914900,377565,7897941.84000000,90595205.82613300,0
2022-04-13,11.58970000,13.48000000,11.45490000,13.24230000,24772560.10000000,1649894399999,308681374.66322800,558711,12764623.81000000,159023598.23201200,0
2022-04-14,13.24150000,13.57210000,11.93150000,12.26760000,18569350.36000000,1649980799999,236022894.51918600,428727,9059554.75000000,115174915.02628200,0
2022-04-15,12.26750000,12.62060000,11.98140000,12.23460000,8458715.80000000,1650067199999,103769062.53781300,235725,4369739.14000000,53611787.82388600,0
2022-04-16,12.23600000,12.29360000,11.29670000,11.66430000,7883047.11000000,1650153599999,92687386.82021100,176222,3727978.98000000,43792300.76110100,0
2022-04-17,11.66360000,12.10000000,11.44990000,11.69910000,7762109.63000000,1650239999999,91342474.02133000,179930,3797949.23000000,44703598.32732800,0
2022-04-18,11.69480000,11.91690000,10.90000000,11.86720000,10872749.99000000,1650326399999,123837458.72953200,247400,5355069.71000000,61077197.34745900,0
2022-04-19,11.87120000,13.53080000,11.67100000,13.37390000,19252702.66000000,1650412799999,244217303.28575200,408154,9786762.94000000,124227482.76307200,0
2022-04-20,13.37390000,17.52000000,12.96480000,16.72690000,66101707.85000000,1650499199999,1054942404.45049600,1586704,33722741.83000000,538232801.22434100,0
2022-04-21,16.72200000,16.78630000,14.05370000,14.28850000,34980312.88000000,1650585599999,534575898.15046600,764247,16109686.23000000,246184774.32766500,0
2022-04-22,14.28870000,15.48720000,13.69210000,15.36930000,24889565.67000000,1650671999999,359744085.59636800,584494,12465788.77000000,180463613.17557000,0
2022-04-23,15.36940000,18.44970000,15.16600000,16.69210000,49136851.02000000,1650758399999,827069881.50511300,1213031,24565102.11000000,413883947.03702900,0
2022-04-24,16.68300000,17.87440000,15.90470000,16.81710000,31602952.93000000,1650844799999,529153171.97952600,722881,15908573.30000000,266501767.14367500,0
2022-04-25,16.81840000,19.60000000,16.18000000,19.33480000,42495151.45000000,1650931199999,743749083.20339400,911382,21507037.22000000,376866554.00070700,0
2022-04-26,19.34160000,19.57000000,17.41000000,18.07980000,35939105.05000000,1651017599999,656319005.04801900,809643,17305958.61000000,316167032.20753800,0
2022-04-27,18.08570000,19.94000000,17.84720000,19.41620000,27807055.02000000,1651103999999,528346070.43623000,666311,13890629.93000000,263827012.12911200,0
2022-04-28,19.41630000,27.60150000,19.10530000,23.70680000,57626916.47000000,1651190399999,1305736553.05402800,1606257,29721997.93000000,673779681.12020300,0
2022-04-29,23.70860000,24.45500000,18.31140000,19.12920000,89223935.77000000,1651276799999,1942293334.04980300,2586848,44071924.62000000,961116183.71745000,0
2022-04-30,19.13590000,25.60660000,19.13350000,19.97930000,71727724.55000000,1651363199999,1603888031.47750800,2272376,35920703.54000000,805028386.12170100,0
2022-05-01,19.99000000,20.44060000,15.53140000,15.87100000,61487032.79000000,1651449599999,1073978680.61716200,1711847,30497721.70000000,533103798.32585300,0
2022-05-02,15.87030000,17.35040000,14.20600000,15.05090000,45518047.50000000,1651535999999,711682532.39952400,1187702,22939416.51000000,358867651.22402700,0
2022-05-03,15.05370000,15.79460000,13.86690000,14.15750000,29395157.23000000,1651622399999,438344360.43183500,785351,14331937.19000000,213923482.88583900,0
2022-05-04,14.15500000,17.65370000,14.00000000,15.57000000,63692099.24000000,1651708799999,1006860795.05445100,1708285,31491022.50000000,498190152.89046800,0
2022-05-05,15.56850000,16.77000000,12.88290000,13.69180000,41333698.49000000,1651795199999,611885759.71413800,1134295,20223294.63000000,299594750.36533600,0
2022-05-06,13.69040000,13.89990000,12.68190000,13.26220000,26592139.24000000,1651881599999,354146788.66900000,684265,13116321.72000000,174782991.01437800,0
2022-05-07,13.26430000,13.33000000,12.11620000,12.34880000,20508145.81000000,1651967999999,259674479.80657900,471771,9960653.14000000,126206131.64824400,0
2022-05-08,12.35470000,12.51250000,11.07040000,11.23650000,19712511.95000000,1652054399999,230674441.73735300,446250,9712523.52000000,113629408.30869300,0
2022-05-09,11.23350000,11.64540000,7.90910000,8.00530000,51398074.34000000,1652140799999,511258013.35907800,905094,24962230.01000000,248295008.01345400,0
2022-05-10,8.00570000,10.20000000,7.79160000,9.03160000,60222967.90000000,1652227199999,539572761.37640400,991956,30336487.12000000,272175764.50528700,0
2022-05-11,9.02710000,9.44980000,5.17010000,5.71490000,74276573.90000000,1652313599999,519754528.33071000,1085077,35654844.61000000,250546657.03761500,0
2022-05-12,5.73050000,9.05920000,5.40000000,7.82130000,93732691.29000000,1652399999999,655825380.95296000,1391041,46715267.00000000,327009009.70755800,0
2022-05-13,7.82130000,9.80000000,7.66070000,8.54790000,62732824.19000000,1652486399999,557963144.22673200,1188871,31499886.41000000,280530905.97186700,0
2022-05-14,8.54810000,9.16000000,7.21470000,8.66530000,31430619.30000000,1652572799999,255362394.55371600,647551,15584827.54000000,126709542.60637200,0
2022-05-15,8.65980000,9.20000000,8.06360000,9.13180000,23673432.40000000,1652659199999,202187391.67163800,565753,11743278.00000000,100342194.23526300,0
2022-05-16,9.12820000,9.12930000,7.82480000,8.07970000,23215633.64000000,1652745599999,190941280.03717200,534589,11344683.77000000,93272850.18977600,0
2022-05-17,8.07980000,9.27420000,8.06170000,8.87900000,29652737.67000000,1652831999999,256160964.86355300,619270,14389518.20000000,124359805.90134200,0
2022-05-18,8.87900000,9.08090000,7.62700000,7.98070000,23079746.63000000,1652918399999,191237591.97297800,497903,11276858.21000000,93437946.88189400,0
2022-05-19,7.97990000,8.30000000,7.42750000,8.07070000,19798250.03000000,1653004799999,156095497.86199400,413274,9753242.98000000,76940121.75476000,0
2022-05-20,8.07260000,8.38000000,7.52320000,7.75900000,16146037.64000000,1653091199999,128177051.31494000,348958,8012472.32000000,63639872.22332300,0
2022-05-21,7.75870000,8.24150000,7.56910000,8.03050000,9594357.81000000,1653177599999,76074278.71688800,214589,4917337.88000000,39038158.28253400,0
2022-05-22,8.02950000,8.23000000,7.76510000,8.02840000,10813623.45000000,1653263999999,86472691.93151700,239326,5469754.67000000,43736445.15614700,0
2022-05-23,8.02610000,8.49990000,7.59300000,7.75700000,18986691.13000000,1653350399999,154166265.56140700,398143,9257570.65000000,75225734.51441800,0
2022-05-24,7.75670000,7.89590000,7.00430000,7.51020000,15783449.03000000,1653436799999,117061513.67719800,308246,7748412.18000000,57469336.17923800,0
2022-05-25,7.50990000,7.72940000,7.25570000,7.34170000,10838531.20000000,1653523199999,80699036.79853700,227262,5247029.16000000,39081385.62967200,0
2022-05-26,7.34000000,7.44860000,6.21460000,6.37630000,19394466.71000000,1653609599999,130714392.70720100,331532,9252276.91000000,62344216.67046900,0
2022-05-27,6.37590000,6.47520000,5.79600000,6.08570000,21290874.69000000,1653695999999,130468266.95805200,358933,10761545.34000000,65987708.52047400,0
2022-05-28,6.08500000,6.40240000,6.04160000,6.23140000,9925437.65000000,1653782399999,61991052.54041100,181846,4953790.50000000,30940384.39037800,0
2022-05-29,6.23140000,6.36500000,5.97270000,6.23650000,8333366.69000000,1653868799999,51362774.45890100,140353,4169353.25000000,25710506.26829700,0
2022-05-30,6.23750000,7.48000000,6.15600000,7.22240000,18367483.52000000,1653955199999,126887336.62130200,317821,9237243.44000000,63791382.16163200,0
2022-05-31,7.22270000,7.33990000,6.53780000,6.78010000,14914826.07000000,1654041599999,103085899.14648100,272051,7330797.19000000,50693317.71872800,0
2022-06-01,6.77940000,7.03460000,5.93860000,6.10820000,13660019.41000000,1654127999999,88729227.53831600,268073,6822529.64000000,44291859.13758000,0
2022-06-02,6.10660000,6.48890000,5.97360000,6.39680000,10322055.81000000,1654214399999,63849821.71564500,197805,5147294.43000000,31855269.56770000,0
2022-06-03,6.39680000,6.49590000,5.99370000,6.13090000,7379608.78000000,1654300799999,45655173.90267300,165941,3637648.73000000,22506095.59962000,0
2022-06-04,6.13090000,6.22980000,6.00730000,6.19590000,4202035.37000000,1654387199999,25783888.17294500,104230,2093072.06000000,12845102.84045800,0
2022-06-05,6.19880000,6.26300000,6.05000000,6.09910000,4210884.26000000,1654473599999,25818407.30105600,94330,2093663.31000000,12841194.46873700,0
2022-06-06,6.09700000,6.44370000,6.08040000,6.38990000,6661532.03000000,1654559999999,42071010.68389400,138762,3281109.69000000,20723115.24967400,0
2022-06-07,6.38950000,6.39800000,5.84150000,6.03230000,8584157.25000000,1654646399999,51985080.57005500,163130,4187204.03000000,25357978.64085300,0
2022-06-08,6.03230000,6.12460000,5.65700000,5.70500000,6851756.57000000,1654732799999,40556009.14029300,131948,3348134.43000000,19804992.27629500,0
2022-06-09,5.70800000,5.92240000,5.65230000,5.72140000,4370853.33000000,1654819199999,25288897.24463200,90287,2115656.15000000,12238295.50283500,0
2022-06-10,5.72120000,5.74210000,5.12000000,5.17650000,7254260.86000000,1654905599999,39292496.31128300,136304,3390738.59000000,18360945.25186200,0
2022-06-11,5.17630000,5.59550000,4.67900000,4.74660000,12633238.78000000,1654991999999,63660183.42630400,188271,6068588.36000000,30552582.67062800,0
2022-06-12,4.74690000,4.79830000,3.87530000,3.88870000,18922599.38000000,1655078399999,81199703.05047900,257520,9424906.55000000,40435629.74714200,0
2022-06-13,3.88730000,3.98990000,3.20960000,3.49130000,39750183.90000000,1655164799999,142508225.53734600,471005,20128127.92000000,72144777.10187500,0
2022-06-14,3.48540000,3.95000000,3.25000000,3.61630000,26868223.80000000,1655251199999,96679579.63877300,324818,13389854.06000000,48212531.28763100,0
2022-06-15,3.61630000,4.28300000,3.06610000,4.16350000,33068151.90000000,1655337599999,114429610.80089500,394748,16542689.20000000,57299497.76420700,0
2022-06-16,4.16290000,4.30000000,3.29670000,3.37780000,23356912.72000000,1655423999999,86916604.97480600,305848,11453627.14000000,42601072.87900800,0
2022-06-17,3.37780000,3.84690000,3.34540000,3.74290000,16100535.18000000,1655510399999,57906397.22583900,206292,8114294.36000000,29181302.45571300,0
2022-06-18,3.74270000,3.86750000,3.11940000,3.61970000,23328092.71000000,1655596799999,80268842.91486200,280992,11426736.86000000,39271479.98555800,0
2022-06-19,3.62150000,4.52310000,3.40480000,4.13030000,30261238.76000000,1655683199999,118001084.64384800,383226,15065386.50000000,58786144.36414400,0
2022-06-20,4.12920000,4.83480000,3.85540000,4.49220000,34815348.57000000,1655769599999,151811398.90464300,461459,17595526.87000000,76735574.81816400,0
2022-06-21,4.49010000,4.86000000,4.32240000,4.39730000,24165513.07000000,1655855999999,111360532.14480100,335175,11835194.62000000,54524813.92290600,0
2022-06-22,4.40020000,4.40550000,3.95160000,3.98180000,17450320.19000000,1655942399999,72707617.47680300,250494,8627444.83000000,35961248.33502000,0
2022-06-23,3.97990000,4.48000000,3.96060000,4.39120000,13364319.05000000,1656028799999,57162657.58749400,207865,6631670.43000000,28371664.14272100,0
2022-06-24,4.39220000,4.62070000,4.35000000,4.48710000,10164910.38000000,1656115199999,45568904.11820500,162085,5078361.84000000,22770874.01776100,0
2022-06-25,4.48830000,4.67800000,4.28580000,4.55600000,9554570.86000000,1656201599999,42761362.90660200,149381,4623043.16000000,20686111.18316900,0
2022-06-26,4.55580000,5.30500000,4.51390000,4.69670000,24961138.04000000,1656287999999,125598440.43081200,380335,12133658.28000000,61098342.54678800,0
2022-06-27,4.69530000,5.26130000,4.65360000,5.11930000,15601708.87000000,1656374399999,76475580.68516700,219738,7768902.38000000,38105002.88985200,0
2022-06-28,5.12000000,5.57690000,4.79370000,4.90140000,26569329.17000000,1656460799999,138450148.17389400,391137,12917756.69000000,67393980.10962900,0
2022-06-29,4.90270000,5.13510000,4.60730000,4.69820000,16829446.42000000,1656547199999,80978884.06186300,240707,8173429.59000000,39358380.57598500,0
2022-06-30,4.69950000,4.75830000,4.21550000,4.63850000,12348701.27000000,1656633599999,54300292.83751800,195256,6141404.29000000,27002559.05642900,0
2022-07-01,4.63490000,4.82590000,4.35130000,4.53200000,10353847.96000000,1656719999999,47069766.03018200,180277,5075523.51000000,23071544.96051300,0
2022-07-02,4.53450000,4.63380000,4.36240000,4.52020000,5513401.97000000,1656806399999,24674391.08194400,95813,2670815.67000000,11951781.97824200,0
2022-07-03,4.52040000,4.71000000,4.47110000,4.57230000,5535552.55000000,1656892799999,25394088.26865700,94654,2778981.09000000,12750903.60514700,0
2022-07-04,4.57170000,4.95000000,4.41000000,4.92260000,8003259.43000000,1656979199999,37130738.60293000,127575,4092351.05000000,18987775.03425100,0
2022-07-05,4.92430000,5.10000000,4.61380000,4.91630000,13261930.39000000,1657065599999,64741976.85793100,221714,6314060.93000000,30836085.89945000,0
2022-07-06,4.91630000,5.20000000,4.75760000,5.02270000,13503392.46000000,1657151999999,67093157.32595700,209690,6696209.69000000,33295249.96751500,0
2022-07-07,5.02140000,5.26000000,4.88820000,5.10740000,9380336.96000000,1657238399999,47699950.33654200,133480,4755394.00000000,24186964.66069900,0
2022-07-08,5.10910000,5.30760000,4.91410000,4.94570000,8044650.12000000,1657324799999,40728199.35529900,119837,3886410.52000000,19693854.69653400,0
2022-07-09,4.94610000,5.09620000,4.94510000,5.01200000,4209557.64000000,1657411199999,21149108.67319700,65118,2126423.59000000,10683951.74347000,0
2022-07-10,5.01220000,5.04810000,4.70000000,4.78330000,5077740.08000000,1657497599999,24626687.67003100,72307,2423800.10000000,11758415.73639400,0
2022-07-11,4.78610000,4.78610000,4.28190000,4.33660000,6444448.33000000,1657583999999,29388209.36020800,92211,3010361.50000000,13738247.33447400,0
2022-07-12,4.33670000,4.39500000,4.17480000,4.24170000,5661336.95000000,1657670399999,24304230.06963600,80706,2727188.87000000,11710788.23912300,0
2022-07-13,4.24280000,4.60060000,4.18750000,4.58130000,14031576.75000000,1657756799999,61781760.66989800,171797,7114915.00000000,31334502.65559100,0
2022-07-14,4.58120000,4.75770000,4.33390000,4.68720000,9366266.98000000,1657843199999,42600552.61649000,110979,4716588.38000000,21461545.88885600,0
2022-07-15,4.68750000,4.79560000,4.52650000,4.60280000,7395200.03000000,1657929599999,34587413.29149700,99782,3664290.44000000,17148838.67188500,0
2022-07-16,4.60300000,4.89000000,4.45000000,4.77020000,7686298.10000000,1658015999999,35922413.16635900,100730,3792124.63000000,17709581.49676100,0
2022-07-17,4.77000000,5.17340000,4.63840000,4.97240000,13206369.87000000,1658102399999,65530621.63476900,185796,6586134.04000000,32676578.54466700,0
2022-07-18,4.97310000,6.26530000,4.97220000,5.98760000,27141743.35000000,1658188799999,156016348.02658900,448037,13965953.04000000,80257837.44624800,0
2022-07-19,5.99280000,6.45730000,5.62650000,6.07870000,19316854.11000000,1658275199999,115994996.58769200,298298,9916588.86000000,59593885.37983900,0
2022-07-20,6.07900000,6.49990000,5.80710000,5.87230000,16523470.35000000,1658361599999,102098370.27557800,258334,8119127.20000000,50216185.32033700,0
2022-07-21,5.87050000,6.54990000,5.63910000,6.42120000,14176503.43000000,1658447999999,84700968.75869400,224890,7198633.02000000,43078733.54776500,0
2022-07-22,6.42090000,6.94280000,6.17380000,6.19300000,18915607.19000000,1658534399999,125711278.43234300,314665,9435314.93000000,62745766.59857300,0
2022-07-23,6.19220000,6.89070000,6.12810000,6.63740000,13791162.15000000,1658620799999,89009260.08315300,227988,7033317.25000000,45432166.97479300,0
2022-07-24,6.63940000,6.93940000,6.42220000,6.44780000,9255619.32000000,1658707199999,61086844.42024700,162441,4560879.77000000,30103819.47363800,0
2022-07-25,6.44800000,6.65810000,5.97580000,5.99700000,12066170.55000000,1658793599999,76034711.95413400,184894,6071547.60000000,38251487.42781800,0
2022-07-26,5.99920000,6.05630000,5.42710000,5.75630000,10001732.12000000,1658879999999,57455278.76284800,171731,4887350.87000000,28097200.82555800,0
2022-07-27,5.75600000,6.91480000,5.63420000,6.82290000,14845071.81000000,1658966399999,91283727.79221500,227509,7448303.87000000,45858956.18140900,0
2022-07-28,6.82430000,7.21310000,6.32710000,6.92260000,20027040.74000000,1659052799999,135726458.68061500,301449,9922132.46000000,67220008.04332700,0
2022-07-29,6.92440000,7.16660000,6.51430000,6.66970000,12270308.80000000,1659139199999,83941458.02852000,206764,6194269.31000000,42388376.48322100,0
2022-07-30,6.67130000,7.12300000,6.58000000,6.69060000,8923067.75000000,1659225599999,60840923.98103000,156445,4452243.03000000,30352693.02113300,0
2022-07-31,6.69350000,7.30000000,6.60420000,6.71750000,9133492.66000000,1659311999999,63325901.00416800,153583,4520894.32000000,31311002.25213300,0
2022-08-01,6.71750000,7.26490000,6.46420000,6.64230000,13668503.90000000,1659398399999,93821490.46779800,239402,6790414.27000000,46678822.40518600,0
2022-08-02,6.64140000,6.99380000,6.21000000,6.64070000,14238458.54000000,1659484799999,93826430.95372000,258593,7015867.26000000,46200057.12701700,0
2022-08-03,6.63860000,7.80000000,6.56250000,7.16570000,19645035.58000000,1659571199999,141626336.26915400,362052,9857177.39000000,71086618.37877200,0
2022-08-04,7.16830000,7.73130000,7.11320000,7.43740000,12643068.22000000,1659657599999,93766312.70251700,236671,6420283.10000000,47645262.04061900,0
2022-08-05,7.43540000,7.71000000,7.33420000,7.57100000,8660956.79000000,1659743999999,65021998.30375100,149213,4259145.64000000,31984048.96899600,0
2022-08-06,7.57380000,7.58550000,7.21400000,7.26260000,5113034.00000000,1659830399999,37973575.80677100,88317,2535623.07000000,18836445.87243700,0
2022-08-07,7.26490000,7.37510000,7.10000000,7.21060000,4543087.75000000,1659916799999,32989998.41535500,85705,2073897.26000000,15057963.89415600,0
2022-08-08,7.20880000,7.56470000,7.17820000,7.31570000,6551878.83000000,1660003199999,48272254.48869100,109414,3183428.74000000,23455836.70104100,0
2022-08-09,7.31360000,7.48180000,6.80930000,7.02260000,6977447.30000000,1660089599999,49886346.81621900,115491,3149180.88000000,22507090.74024900,0
2022-08-10,7.02360000,7.31900000,6.65090000,7.11090000,13750975.39000000,1660175999999,95608569.54791200,215319,6472014.56000000,45040200.70113400,0
2022-08-11,7.11410000,7.27940000,6.80000000,6.91790000,8747444.97000000,1660262399999,61675621.03351600,141902,4320333.61000000,30478486.41447500,0
2022-08-12,6.92060000,7.10000000,6.73300000,7.02900000,5568468.12000000,1660348799999,38437406.30690700,100327,2793647.42000000,19288336.25234000,0
2022-08-13,7.02780000,7.15220000,6.57940000,6.65310000,6862116.12000000,1660435199999,47298716.79419000,117009,3363107.80000000,23194870.22624200,0
2022-08-14,6.65250000,6.89480000,6.34300000,6.36930000,8526221.78000000,1660521599999,56479384.78233900,141409,4243955.04000000,28120948.68538500,0
2022-08-15,6.36960000,6.80550000,6.06550000,6.21430000,9668036.96000000,1660607999999,61989663.48409500,164200,4850314.54000000,31094735.68744300,0
2022-08-16,6.21210000,6.36160000,6.10600000,6.19700000,5751096.72000000,1660694399999,35834416.47437600,111448,2913434.71000000,18158308.12639400,0
2022-08-17,6.19600000,6.43880000,5.94000000,6.10900000,5303742.88000000,1660780799999,32901426.62049400,105127,2614131.18000000,16222174.80969800,0
2022-08-18,6.10800000,6.42800000,5.55560000,5.77100000,7948231.70000000,1660867199999,48823324.17824900,142922,3855267.58000000,23695750.20934800,0
2022-08-19,5.77100000,5.80300000,5.06900000,5.10600000,14978411.50000000,1660953599999,80479704.02377900,234240,7427400.23000000,39916067.16363500,0
2022-08-20,5.10800000,5.33600000,4.84330000,5.03400000,9418968.53000000,1661039999999,48384144.50391400,142498,4892289.83000000,25140732.92500800,0
2022-08-21,5.03400000,5.33300000,4.86500000,5.19200000,9357128.33000000,1661126399999,48022437.49256000,141735,4685420.89000000,24056501.51139000,0
2022-08-22,5.19100000,5.21800000,4.90200000,5.20600000,7636216.68000000,1661212799999,38665674.26198000,120955,3822424.04000000,19359153.59535000,0
2022-08-23,5.20700000,5.30800000,5.00600000,5.25000000,5391054.64000000,1661299199999,27985649.51190000,87805,2633563.77000000,13676056.27420000,0
2022-08-24,5.25100000,5.59600000,5.06300000,5.31100000,9009854.40000000,1661385599999,48415779.17357000,126181,4540252.61000000,24407886.75885000,0
2022-08-25,5.31100000,5.49600000,5.17600000,5.37600000,4937010.54000000,1661471999999,26404800.18953000,80399,2408604.64000000,12891416.81872000,0
2022-08-26,5.37400000,5.38500000,4.72200000,4.77500000,7778415.29000000,1661558399999,39584148.99652900,129535,3822918.65000000,19451719.08984000,0
2022-08-27,4.77300000,4.83800000,4.66100000,4.75400000,5595636.99000000,1661644799999,26600612.25546200,82207,2837281.10000000,13491770.98903000,0
2022-08-28,4.75400000,5.07100000,4.61500000,4.64900000,6424621.13000000,1661731199999,31100066.42261800,87720,3172681.93000000,15371759.36227000,0
2022-08-29,4.64900000,5.02600000,4.59300000,4.98300000,6354069.74000000,1661817599999,30662370.93293300,90131,3294159.64000000,15888352.86067000,0
2022-08-30,4.98300000,5.08400000,4.67300000,4.81100000,5371575.06000000,1661903999999,26208712.66003000,84878,2618250.74000000,12771345.67998000,0
2022-08-31,4.81100000,4.99900000,4.72400000,4.76000000,4136642.38000000,1661990399999,20181339.00384000,70858,2073398.58000000,10115174.82079000,0
2022-09-01,4.76100000,4.81000000,4.59600000,4.77000000,3709543.24000000,1662076799999,17472235.44514000,60404,1811444.09000000,8533469.52878000,0
2022-09-02,4.77000000,4.86700000,4.64200000,4.70400000,3939177.73000000,1662163199999,18779276.13939000,57925,1960631.42000000,9351455.68040000,0
2022-09-03,4.70200000,4.78900000,4.67000000,4.76000000,2216647.40000000,1662249599999,10478120.14901000,36381,1078385.55000000,5099012.53381000,0
2022-09-04,4.76000000,4.81600000,4.69700000,4.79800000,3371923.90000000,1662335999999,16058947.87735000,45723,1565391.40000000,7460535.58743000,0
2022-09-05,4.79800000,4.84400000,4.62700000,4.74800000,3020364.98000000,1662422399999,14252357.22472000,48814,1426187.78000000,6731199.73308000,0
2022-09-06,4.74900000,4.81400000,4.28300000,4.30300000,7605861.99000000,1662508799999,34790540.92314700,103869,3594816.58000000,16478057.44152000,0
2022-09-07,4.30200000,4.48200000,4.16500000,4.42200000,4583196.32000000,1662595199999,19840416.19100100,62770,2454362.52000000,10638375.67604000,0
2022-09-08,4.42400000,4.55000000,4.35000000,4.50100000,5561349.43000000,1662681599999,24828063.17586000,72279,2826688.57000000,12623459.55101000,0
2022-09-09,4.50100000,5.30000000,4.49400000,5.04700000,12424960.32000000,1662767999999,62674203.02477000,190247,6334769.69000000,31914252.78594000,0
2022-09-10,5.04800000,5.12200000,4.91700000,5.04800000,6253900.95000000,1662854399999,31380996.31912000,102077,3248192.51000000,16301626.58972000,0
2022-09-11,5.04900000,5.82700000,4.95600000,5.67800000,16400310.97000000,1662940799999,89900583.93974400,283157,8629824.32000000,47276211.72018400,0
2022-09-12,5.67700000,5.68400000,5.21900000,5.49000000,10677071.21000000,1663027199999,58325047.41845000,187160,5118776.00000000,28002881.44443000,0
2022-09-13,5.48900000,5.90000000,5.02100000,5.13500000,18918051.39000000,1663113599999,103922986.04619000,325135,9189094.82000000,50541023.79817000,0
2022-09-14,5.13700000,5.26300000,4.82100000,5.10300000,10014480.06000000,1663199999999,50672187.32023000,158267,4767108.52000000,24115386.16013000,0
2022-09-15,5.10300000,5.36300000,4.85500000,4.91100000,10887231.08000000,1663286399999,55189177.37298000,174977,5295338.00000000,26890735.37639000,0
2022-09-16,4.91300000,4.98100000,4.56100000,4.66400000,6807236.83000000,1663372799999,32364958.21215000,106117,3316335.93000000,15763487.15316000,0
2022-09-17,4.66400000,5.80000000,4.66200000,5.63100000,8842888.81000000,1663459199999,45796596.77284000,157511,4618704.13000000,23917761.42095000,0
2022-09-18,5.63200000,5.72400000,5.01500000,5.08300000,12553556.66000000,1663545599999,68232213.28824000,233416,6007752.29000000,32698196.08385000,0
2022-09-19,5.08400000,6.19700000,4.92900000,5.86900000,20412324.25000000,1663631999999,112575418.73417000,400286,10325913.32000000,56985910.83808000,0
