timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-01-25,2.00000000,2.80000000,1.82000000,2.01100000,20133566.29000000,1643155199999,40903638.54657000,124436,9536737.32000000,19389960.41733000,0
2022-01-26,2.01100000,2.10200000,1.58100000,1.68400000,11243459.16000000,1643241599999,21355296.96280000,67405,4908162.12000000,9343423.86160000,0
2022-01-27,1.68800000,1.78300000,1.51200000,1.58600000,6619352.30000000,1643327999999,10818434.09732000,33670,2881008.05000000,4722209.69560000,0
2022-01-28,1.59200000,1.66800000,1.51000000,1.61800000,3807707.33000000,1643414399999,5978081.44544000,19904,1617364.10000000,2551929.04418000,0
2022-01-29,1.61300000,1.71500000,1.58400000,1.63400000,3671436.87000000,1643500799999,6066222.16987000,18822,1859245.22000000,3079894.02236000,0
2022-01-30,1.63400000,1.76400000,1.51200000,1.51200000,3138241.65000000,1643587199999,5096238.49542000,16342,1387593.39000000,2268280.49658000,0
2022-01-31,1.52100000,1.54400000,1.41800000,1.46700000,3589918.18000000,1643673599999,5329289.14540000,16942,1476864.34000000,2194050.73819000,0
2022-02-01,1.46600000,1.58300000,1.46000000,1.47500000,2361130.80000000,1643759999999,3575663.16849000,14725,1106010.51000000,1679155.12479000,0
2022-02-02,1.47900000,1.50900000,1.29900000,1.30800000,2977669.50000000,1643846399999,4163375.65255000,15528,1253718.78000000,1760079.10521000,0
2022-02-03,1.30800000,1.34200000,1.21000000,1.25800000,3449854.02000000,1643932799999,4325187.83222000,22295,1381805.01000000,1738651.83000000,0
2022-02-04,1.26100000,1.78000000,1.23100000,1.66500000,16002200.20000000,1644019199999,24935162.53588000,92807,8098637.40000000,12679174.97461000,0
2022-02-05,1.66500000,1.88000000,1.61800000,1.64800000,7584483.71000000,1644105599999,13205009.16436000,43895,3375358.84000000,5908367.94434000,0
2022-02-06,1.64800000,1.71000000,1.57000000,1.68600000,3417955.05000000,1644191999999,5566011.93872000,20217,1541679.42000000,2516436.13396000,0
2022-02-07,1.68600000,1.90000000,1.59200000,1.75400000,3697562.66000000,1644278399999,6217044.30312000,28112,1887668.77000000,3203826.80285000,0
2022-02-08,1.75300000,1.95700000,1.62100000,1.78400000,6967735.28000000,1644364799999,12416363.53729000,46338,3606268.09000000,6476930.61459000,0
2022-02-09,1.78400000,1.86200000,1.68700000,1.77700000,2858189.46000000,1644451199999,5077246.25324000,17994,1450238.21000000,2579805.55059000,0
2022-02-10,1.78400000,1.95600000,1.70000000,1.75000000,4340568.40000000,1644537599999,7951383.05067000,30173,1950541.10000000,3581045.80242000,0
2022-02-11,1.75100000,1.83200000,1.53100000,1.56100000,3550738.97000000,1644623999999,6053388.63466000,22162,1546234.66000000,2648111.99546000,0
2022-02-12,1.56200000,1.62600000,1.41500000,1.47900000,3215263.06000000,1644710399999,4824855.96574000,14514,1427265.58000000,2148405.12247000,0
2022-02-13,1.48000000,1.65600000,1.41800000,1.46600000,3357882.30000000,1644796799999,5066178.38451000,21983,1634294.50000000,2471725.14143000,0
2022-02-14,1.46600000,1.48500000,1.40500000,1.46200000,1349528.06000000,1644883199999,1943221.80778000,7878,619148.66000000,894870.35141000,0
2022-02-15,1.46600000,1.67000000,1.46200000,1.62100000,2195615.88000000,1644969599999,3489694.36260000,11758,1042006.10000000,1658249.87759000,0
2022-02-16,1.62200000,1.62500000,1.45900000,1.53600000,2372774.31000000,1645055999999,3644399.84106000,12597,1032741.28000000,1587285.79310000,0
2022-02-17,1.53600000,1.55300000,1.34900000,1.38500000,2396964.88000000,1645142399999,3435733.31581000,12719,1016789.70000000,1455916.67248000,0
2022-02-18,1.38200000,1.62900000,1.36700000,1.40400000,6525926.98000000,1645228799999,9734704.94142000,39289,3303712.79000000,4943205.22510000,0
2022-02-19,1.40300000,1.44900000,1.32200000,1.35200000,2451182.62000000,1645315199999,3376690.06583000,13966,1269276.26000000,1752635.93391000,0
2022-02-20,1.35000000,1.35800000,1.15500000,1.24100000,3802578.98000000,1645401599999,4679322.08662000,17195,1636511.80000000,2014863.61887000,0
2022-02-21,1.24200000,1.29600000,1.07400000,1.08100000,3886663.90000000,1645487999999,4602745.88114000,17819,1762846.69000000,2091254.89259000,0
2022-02-22,1.07900000,1.17200000,1.03000000,1.11700000,3287491.00000000,1645574399999,3606430.02930000,14265,1579483.54000000,1738231.50761000,0
2022-02-23,1.11700000,1.18600000,1.00100000,1.00900000,4800176.69000000,1645660799999,5252443.55324000,20265,2145239.51000000,2355578.95267000,0
2022-02-24,1.00800000,1.17300000,0.82100000,1.06500000,14354771.87000000,1645747199999,13426632.90243000,48975,6703933.78000000,6299106.60727000,0
2022-02-25,1.06900000,1.35000000,1.05000000,1.11700000,18953821.52000000,1645833599999,22499193.02909000,79800,8348455.21000000,9928877.07513000,0
2022-02-26,1.11700000,1.21700000,1.09900000,1.11100000,6927630.37000000,1645919999999,8016758.84438000,29677,3363599.12000000,3901750.82377000,0
2022-02-27,1.11200000,1.25400000,1.04800000,1.12900000,6794863.69000000,1646006399999,7778069.92505000,29551,3341713.15000000,3840258.55253000,0
2022-02-28,1.12900000,1.32500000,1.10000000,1.25500000,7626731.02000000,1646092799999,9261878.51545000,33014,3757012.62000000,4577657.79043000,0
2022-03-01,1.25700000,1.38800000,1.19100000,1.33400000,6213062.12000000,1646179199999,7920524.29797000,31981,3178296.54000000,4072580.85298000,0
2022-03-02,1.33500000,1.44900000,1.29300000,1.39800000,6792178.01000000,1646265599999,9329494.93800000,43936,3361224.66000000,4631884.82856000,0
2022-03-03,1.39800000,1.43000000,1.25000000,1.28700000,7968646.25000000,1646351999999,10653361.25877000,44152,3918246.15000000,5262687.48886000,0
2022-03-04,1.28600000,1.30800000,1.15700000,1.18200000,3095410.46000000,1646438399999,3839212.53710000,19977,1397707.83000000,1738634.03652000,0
2022-03-05,1.18200000,1.23100000,1.13000000,1.20900000,2398739.62000000,1646524799999,2814597.95891000,13538,1204719.89000000,1417579.48391000,0
2022-03-06,1.20900000,1.24400000,1.09600000,1.11400000,2684489.01000000,1646611199999,3102311.39045000,14346,1304832.65000000,1508325.27300000,0
2022-03-07,1.11500000,1.18500000,1.02600000,1.07000000,7987999.72000000,1646697599999,8717467.54310000,32561,4088864.40000000,4475374.37749000,0
2022-03-08,1.06800000,1.15900000,1.04800000,1.07900000,4536730.02000000,1646783999999,4988645.84839000,19125,2359727.87000000,2598734.84180000,0
2022-03-09,1.07900000,1.20000000,1.07000000,1.14400000,2401648.96000000,1646870399999,2756460.25318000,9826,1273720.12000000,1460337.22028000,0
2022-03-10,1.14400000,1.14700000,1.04800000,1.06600000,2441660.07000000,1646956799999,2631155.87043000,14961,1070770.26000000,1157407.99322000,0
2022-03-11,1.06700000,1.09400000,1.01300000,1.02100000,3296501.82000000,1647043199999,3458958.65550000,18109,1576394.38000000,1656795.46739000,0
2022-03-12,1.02000000,1.11200000,1.00900000,1.04100000,2156976.67000000,1647129599999,2269300.22684000,13555,1003331.58000000,1057285.20240000,0
2022-03-13,1.04100000,1.05900000,0.98600000,0.99800000,1902477.76000000,1647215999999,1943338.65545000,8316,909948.96000000,929750.38574000,0
2022-03-14,0.99900000,1.19900000,0.98700000,1.14700000,8908092.34000000,1647302399999,9977501.32957000,40854,4935129.03000000,5540760.01376000,0
2022-03-15,1.15100000,1.27300000,1.00300000,1.07100000,8830660.85000000,1647388799999,10047812.82318000,40841,4266879.07000000,4887468.08112000,0
2022-03-16,1.07300000,1.13700000,1.03200000,1.10400000,4420837.75000000,1647475199999,4814392.92555000,18296,2286237.99000000,2497322.90221000,0
2022-03-17,1.10100000,1.14600000,1.06800000,1.07000000,2162827.12000000,1647561599999,2382931.14611000,10651,990875.85000000,1093438.77589000,0
2022-03-18,1.07300000,1.13100000,1.03600000,1.13000000,2158646.48000000,1647647999999,2318545.78137000,9100,1055844.68000000,1134515.78466000,0
